SalesOrderID,SalesOrderDetailID,OrderQty,ProductID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate
71938,113284,5,940,48.594,0,242.97,D9D2A6AD-347A-4C99-85A0-F6F037A3A683,00:00.0
71938,113285,3,792,1466.01,0,4398.03,375A2DF5-72C6-44CD-8789-30EEBF0E5B86,00:00.0
71938,113286,5,976,1020.594,0,5102.97,D8261319-F5FF-4DAA-8698-5A68C2141F61,00:00.0
71938,113287,5,798,672.294,0,3361.47,E4931D3E-3865-45D5-AD17-1ECC69F8ED52,00:00.0
71938,113288,4,799,672.294,0,2689.176,C9FCF326-D1B9-44A4-B29D-2D1888F6B0FD,00:00.0
71938,113289,4,864,38.1,0,152.4,11E8E6A3-EB52-45CA-A51C-3F1FC7A2F272,00:00.0
71938,113290,2,714,29.994,0,59.988,87A4EC8D-B4F3-4D27-B025-FC416D8CB7D0,00:00.0
71938,113291,4,999,323.994,0,1295.976,2947CA98-A4F4-4554-B725-9C2CD3592916,00:00.0
71938,113292,5,998,323.994,0,1619.97,2D0316BD-074D-4F2E-88A5-4E56F84562CD,00:00.0
71938,113293,6,877,4.77,0,28.62,B3DD9942-1C2E-4B0E-9B30-DEA600B36D0D,00:00.0
71938,113294,3,796,1466.01,0,4398.03,1618C9DC-78A0-4936-B89A-C2466681C11F,00:00.0
71938,113295,5,708,20.994,0,104.97,964B3375-8EE7-46C6-8149-FB72FC2E267B,00:00.0
71938,113296,5,865,38.1,0,190.5,97AE3231-5A4D-4988-9EE5-A33971AAF34D,00:00.0
71938,113297,3,738,202.332,0,606.996,64EF2A38-A413-406E-A514-6CF142F25AC6,00:00.0
71938,113298,3,883,32.394,0,97.182,2DDEBB25-330D-4361-A774-CA44D29D1E05,00:00.0
71938,113299,3,997,323.994,0,971.982,0ACDEADE-29A9-465D-923B-41CC21ECF57B,00:00.0
71938,113300,8,870,2.994,0,23.952,EFBD0F32-CACC-4429-9477-DA43F9A04348,00:00.0
71938,113301,6,795,1466.01,0,8796.06,05A28311-9869-486B-BA7B-539517A25F97,00:00.0
71938,113302,4,874,5.394,0,21.576,DD5E62B4-0457-457F-8307-82F5C1EEE470,00:00.0
71938,113303,2,859,14.694,0,29.388,E7C11996-8D83-4515-BFBD-7E380CDB6252,00:00.0
71938,113304,5,975,1020.594,0,5102.97,3304DCA0-A7A4-43B5-99A2-8C810F7A7161,00:00.0
71938,113305,3,793,1466.01,0,4398.03,4B32E728-ACDD-47F7-A2B0-1E4ADC606E7F,00:00.0
71938,113306,5,797,672.294,0,3361.47,CF099A40-BB51-40B1-9FE1-F47A0DE2A342,00:00.0
71938,113307,7,880,32.994,0,230.958,F003AED8-258B-4234-83BC-EF7516E5B90F,00:00.0
71938,113308,4,977,323.994,0,1295.976,E295D970-DBB5-4962-AAB5-C836A8953276,00:00.0
71938,113309,5,801,672.294,0,3361.47,B80C355F-E9A2-4307-8EE0-3AB7F95C8542,00:00.0
71938,113310,7,794,1466.01,0,10262.07,4BC1AD3F-F801-49DF-B805-6B67D52952FF,00:00.0
71938,113311,6,939,37.254,0,223.524,729832FE-0FDC-449D-A720-F2A96E03B392,00:00.0
71938,113312,3,715,29.994,0,89.982,64FBAAAB-9400-4664-ADD7-97115B75B27B,00:00.0
71938,113313,1,881,32.394,0,32.394,67D4E5D4-9629-49A6-A6E0-9E1C4CDEE3DE,00:00.0
71938,113314,2,875,5.394,0,10.788,352D06E9-8456-4966-9C73-3F227B023962,00:00.0
71938,113315,3,800,672.294,0,2016.882,78F73142-E566-453F-A2B9-88A0FCAF4552,00:00.0
71946,113406,1,916,31.584,0,31.584,B571CEE0-A90A-4E76-9796-379B55352A28,00:00.0
